,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,CreditScoreBines,Gender_Female,Gender_Male,Geography_France,Geography_Germany,Geography_Spain
3882,22.0,6,0.0,2,1,1,66393.89,0,0.0,True,False,True,False,False
3883,39.0,1,97700.02,1,1,1,30709.03,0,0.0,False,True,True,False,False
3884,31.0,6,0.0,2,1,1,71009.84,0,2.0,False,True,True,False,False
3885,56.0,6,103244.86,2,1,0,143049.72,1,1.0,True,False,False,True,False
3886,34.0,8,147833.3,2,0,1,1561.58,0,2.0,False,True,False,True,False
3887,46.0,5,0.0,2,1,0,49707.85,0,1.0,True,False,True,False,False
3888,71.0,0,0.0,2,0,1,29837.65,0,3.0,False,True,True,False,False
3889,39.0,2,0.0,2,0,0,9041.71,0,0.0,True,False,True,False,False
3890,33.0,9,84521.48,2,0,1,198017.05,0,2.0,True,False,False,True,False
3891,28.0,5,91938.31,1,1,0,143481.85,0,2.0,True,False,False,True,False
3892,45.0,6,124240.93,1,1,1,146372.51,0,0.0,False,True,False,True,False
3893,42.0,5,0.0,2,0,0,101905.34,0,0.0,True,False,True,False,False
3894,37.0,2,157084.99,1,1,0,134767.13,0,1.0,False,True,False,False,True
3895,25.0,3,108244.82,2,1,1,103573.96,0,2.0,True,False,False,True,False
3896,21.0,9,0.0,2,0,1,139259.54,0,3.0,True,False,True,False,False
3897,41.0,5,82161.7,2,1,0,187776.49,0,0.0,True,False,False,True,False
3898,38.91,2,104568.41,1,1,0,8059.44,1,1.0,False,True,False,True,False
3899,36.0,2,119912.46,1,1,0,124354.92,0,3.0,True,False,True,False,False
3900,36.0,9,68881.59,2,0,1,109135.11,0,4.0,False,True,True,False,False
3901,30.0,2,0.0,2,1,1,82222.86,0,0.0,False,True,False,False,True
3902,40.0,1,86376.29,1,0,1,136767.16,1,1.0,True,False,False,False,True
3903,45.0,9,150840.03,2,1,0,155516.35,0,1.0,True,False,False,False,True
3904,55.0,8,155059.1,2,1,1,144584.29,0,2.0,False,True,False,True,False
3905,29.0,4,0.0,2,1,0,164806.89,0,0.0,True,False,True,False,False
3906,44.0,8,78128.13,2,0,1,109153.04,0,1.0,False,True,True,False,False
3907,46.0,4,98899.76,2,1,1,86190.34,0,1.0,False,True,False,True,False
3908,37.0,1,0.0,1,1,1,106040.97,0,1.0,False,True,False,False,True
3909,63.0,6,160982.89,1,1,1,168008.17,0,0.0,False,True,True,False,False
3910,70.0,3,87926.24,2,1,0,33350.26,1,1.0,True,False,True,False,False
3911,35.0,4,0.0,1,1,1,119565.34,0,3.0,True,False,True,False,False
3912,38.91,2,79385.21,2,0,0,188492.82,0,1.0,False,True,False,False,True
3913,53.0,5,127997.83,1,1,0,165378.66,1,0.0,False,True,False,True,False
3914,44.0,2,168396.34,1,1,1,14178.73,0,1.0,False,True,True,False,False
3915,43.0,2,134896.03,1,1,1,97847.05,0,2.0,False,True,False,True,False
3916,36.0,6,0.0,3,1,1,118959.64,0,0.0,False,True,False,False,True
3917,50.0,6,94238.75,2,1,1,50664.07,1,2.0,True,False,True,False,False
3918,29.0,1,0.0,2,0,0,152996.89,0,,False,True,True,False,False
3919,39.0,7,0.0,2,1,0,19458.75,0,3.0,True,False,False,False,True
3920,43.0,3,212696.32,1,1,0,115268.86,0,1.0,False,True,False,True,False
3921,59.0,3,0.0,2,1,0,25843.7,1,0.0,False,True,True,False,False
3922,39.0,3,139153.68,2,1,0,147662.33,0,0.0,False,True,True,False,False
3923,41.0,7,0.0,2,0,0,134878.34,0,3.0,False,True,True,False,False
3924,40.0,0,0.0,2,1,0,35795.85,0,1.0,True,False,True,False,False
3925,44.0,5,0.0,2,1,0,66462.79,0,0.0,False,True,False,False,True
3926,29.0,6,92887.13,1,1,1,69578.49,0,2.0,False,True,False,True,False
3927,65.0,1,0.0,2,0,1,103182.46,0,1.0,True,False,False,False,True
3928,29.0,5,83442.98,1,0,1,177017.39,0,0.0,False,True,True,False,False
3929,36.0,6,144773.29,2,1,0,53217.3,0,1.0,True,False,False,True,False
3930,52.0,9,111973.97,1,1,1,162756.29,1,1.0,True,False,False,True,False
3931,35.0,8,178032.53,1,0,1,42181.68,0,2.0,True,False,True,False,False
3932,23.0,5,140007.19,1,0,1,31714.08,0,2.0,False,True,True,False,False
3933,37.0,5,98400.61,2,0,0,25017.28,0,2.0,False,True,True,False,False
3934,46.0,1,0.0,2,1,0,104272.04,0,1.0,True,False,False,False,True
3935,45.0,3,108924.33,2,1,0,84300.4,1,2.0,False,True,False,True,False
3936,32.0,4,132835.56,1,0,0,136877.24,0,2.0,True,False,False,False,True
3937,26.0,1,0.0,2,1,1,199409.19,0,3.0,True,False,True,False,False
3938,41.0,1,118334.44,1,0,0,163147.99,1,0.0,False,True,False,True,False
3939,25.0,9,81732.88,2,1,0,136497.28,0,2.0,True,False,False,True,False
3940,66.0,5,121411.9,1,0,0,10070.4,1,2.0,False,True,False,True,False
3941,32.0,9,121455.65,1,1,0,190068.53,1,1.0,False,True,True,False,False
3942,20.0,5,0.0,2,1,1,58309.54,0,1.0,False,True,False,False,True
3943,46.0,5,0.0,2,1,1,76946.6,0,1.0,False,True,True,False,False
3944,31.0,8,117989.76,1,1,1,54129.86,0,1.0,True,False,True,False,False
3945,40.0,10,0.0,2,1,1,52990.7,0,1.0,False,True,False,False,True
3946,31.0,5,137411.29,1,0,1,161854.98,0,0.0,True,False,True,False,False
3947,61.0,10,73688.2,1,1,1,172141.33,0,2.0,False,True,True,False,False
3948,38.91,9,122330.7,2,0,1,124429.19,0,3.0,False,True,False,False,True
3949,43.0,5,99906.89,1,0,0,24983.39,0,0.0,False,True,False,True,False
3950,28.0,5,0.0,2,0,1,86699.98,0,3.0,True,False,False,False,True
3951,47.0,9,167664.83,1,0,0,125440.11,1,4.0,True,False,True,False,False
3952,34.0,7,141525.55,1,0,0,9443.15,0,1.0,True,False,True,False,False
3953,33.0,3,124832.51,1,1,0,195877.06,0,1.0,True,False,False,False,True
3954,34.0,9,132121.71,1,0,1,105409.31,0,2.0,True,False,True,False,False
3955,39.0,2,0.0,2,1,0,100403.05,0,1.0,False,True,True,False,False
3956,60.0,0,78539.84,1,0,1,48502.88,0,1.0,True,False,False,True,False
3957,38.0,5,123770.46,1,0,0,47019.66,1,1.0,True,False,False,True,False
3958,43.0,5,0.0,2,1,1,48249.88,0,1.0,False,True,True,False,False
3959,49.0,7,116150.65,3,1,1,84358.71,1,1.0,False,True,False,True,False
3960,47.0,0,160729.1,1,0,1,145986.35,0,0.0,False,True,True,False,False
3961,29.0,10,88378.6,1,1,0,88550.28,0,2.0,True,False,True,False,False
3962,33.0,2,182888.08,1,1,0,3061.0,0,2.0,False,True,True,False,False
3963,31.0,8,0.0,2,1,1,43196.5,0,1.0,False,True,True,False,False
3964,37.0,4,0.0,1,1,1,55775.84,1,0.0,False,True,True,False,False
3965,23.0,8,85600.08,1,0,0,134077.71,0,3.0,True,False,False,False,True
3966,35.0,4,0.0,2,0,1,198490.33,0,4.0,False,True,True,False,False
3967,32.0,10,0.0,2,1,1,116052.92,0,1.0,False,True,True,False,False
3968,40.0,4,95001.33,1,0,1,123202.99,0,1.0,False,True,False,True,False
3969,27.0,2,113873.22,1,1,1,85129.77,1,0.0,False,True,False,False,True
3970,30.0,6,0.0,2,1,0,180598.86,0,0.0,False,True,True,False,False
3971,40.0,7,74896.92,1,1,0,198694.2,0,2.0,False,True,False,False,True
3972,22.0,5,89492.62,1,0,0,42934.43,0,0.0,True,False,True,False,False
3973,38.91,3,128718.78,1,0,0,114793.45,0,2.0,False,True,False,False,True
3974,27.0,8,0.0,2,1,0,63297.7,0,3.0,False,True,False,False,True
3975,49.0,3,0.0,1,0,0,61820.41,1,0.0,True,False,True,False,False
3976,22.0,7,144954.75,2,1,0,102246.0,0,0.0,False,True,False,True,False
3977,21.0,9,0.0,2,0,0,154882.79,0,1.0,False,True,False,False,True
3978,37.0,6,94001.61,2,1,0,140723.05,0,4.0,False,True,False,True,False
3979,40.0,7,0.0,1,1,0,72852.74,1,2.0,True,False,True,False,False
3980,65.0,0,0.0,1,1,1,85733.33,0,2.0,False,True,True,False,False
3981,24.0,1,0.0,2,0,1,162597.15,0,1.0,False,True,True,False,False
3982,46.0,4,0.0,1,1,0,74379.57,1,1.0,False,True,True,False,False
3983,44.0,2,0.0,1,0,1,173117.22,1,1.0,True,False,True,False,False
3984,38.0,8,0.0,2,1,1,66485.26,0,4.0,False,True,False,False,True
3985,24.0,6,0.0,2,1,1,92811.2,0,2.0,False,True,True,False,False
3986,38.0,8,0.0,2,0,1,46635.11,0,2.0,False,True,False,False,True
3987,37.0,7,141546.35,1,1,1,124830.11,0,1.0,False,True,True,False,False
3988,32.0,8,141528.88,1,1,1,167087.34,1,1.0,True,False,False,True,False
3989,30.0,7,109805.3,1,0,1,163625.56,0,1.0,False,True,True,False,False
3990,32.0,10,86614.06,2,1,1,172129.26,0,2.0,False,True,True,False,False
3991,59.0,7,91680.1,2,1,0,163141.18,1,0.0,True,False,False,True,False
3992,38.0,0,38848.19,2,0,0,94003.11,0,2.0,False,True,False,True,False
3993,40.0,3,153639.11,1,1,1,138351.68,0,2.0,False,True,False,False,True
3994,80.0,8,0.0,2,0,1,34164.05,0,4.0,False,True,False,False,True
3995,33.0,7,123870.07,1,1,0,97794.71,0,2.0,True,False,False,False,True
3996,30.0,5,0.0,2,1,0,75786.55,0,1.0,False,True,True,False,False
3997,39.0,10,46323.57,1,1,0,136812.02,0,1.0,False,True,True,False,False
3998,60.0,5,162039.78,1,1,1,84361.72,1,1.0,True,False,True,False,False
3999,38.91,1,110928.51,1,1,1,2766.63,0,2.0,False,True,True,False,False
4000,38.0,5,0.0,2,1,0,163185.76,0,0.0,False,True,True,False,False
4001,53.0,5,114421.55,1,1,0,180598.28,1,0.0,False,True,False,True,False
4002,29.0,8,130036.21,2,0,1,69849.55,0,1.0,True,False,False,True,False
4003,38.91,1,151510.17,2,1,1,19921.72,0,3.0,True,False,True,False,False
4004,41.0,4,0.0,2,0,1,147606.71,0,0.0,True,False,False,False,True
4005,59.0,2,0.0,2,1,1,126160.24,1,1.0,True,False,True,False,False
4006,37.0,6,83568.55,1,1,0,47046.72,0,1.0,False,True,True,False,False
4007,38.91,7,139972.18,1,1,0,143668.58,0,1.0,True,False,True,False,False
4008,45.0,3,100212.13,1,1,0,152577.62,0,4.0,False,True,False,False,True
4009,39.0,1,90217.07,1,1,0,191350.48,0,0.0,True,False,True,False,False
4010,66.0,9,0.0,2,1,1,14234.31,0,0.0,False,True,False,False,True
4011,33.0,4,124067.32,1,1,1,77906.87,0,2.0,False,True,False,True,False
4012,46.0,4,0.0,2,0,1,57320.92,0,0.0,False,True,False,False,True
4013,57.0,1,162082.31,4,0,0,27145.73,1,2.0,True,False,False,True,False
4014,51.0,2,117306.69,4,1,1,26912.72,1,1.0,True,False,False,True,False
4015,32.0,1,122889.88,1,1,1,26476.18,0,4.0,False,True,True,False,False
4016,40.0,6,148790.61,1,0,1,79329.7,0,0.0,False,True,True,False,False
4017,46.0,9,180226.24,1,1,0,13464.64,1,4.0,False,True,True,False,False
4018,32.0,3,104857.19,2,1,0,114149.8,0,2.0,True,False,False,True,False
4019,31.0,2,166833.86,2,1,1,135171.6,0,1.0,False,True,False,False,True
4020,42.0,4,102936.72,1,0,0,1187.88,0,2.0,False,True,True,False,False
4021,48.0,6,108736.52,1,1,0,184564.67,1,3.0,True,False,False,True,False
4022,44.0,0,129974.79,2,1,1,33391.38,0,2.0,False,True,False,True,False
4023,38.0,8,85982.07,1,1,0,9238.35,0,0.0,False,True,True,False,False
4024,20.0,7,134397.61,1,0,0,28029.54,0,1.0,True,False,True,False,False
4025,63.0,8,137841.53,1,1,1,42790.29,0,1.0,False,True,True,False,False
4026,56.0,10,100260.88,3,1,1,77142.42,1,3.0,False,True,False,True,False
4027,39.0,5,139822.11,2,1,1,146219.9,0,1.0,False,True,False,True,False
4028,41.0,8,123151.51,2,1,0,70127.93,0,0.0,True,False,False,True,False
4029,27.0,4,95331.83,2,1,0,132104.76,0,0.0,False,True,False,True,False
4030,42.0,6,0.0,1,1,1,90437.87,0,1.0,True,False,False,False,True
4031,37.0,7,138162.41,2,1,1,113926.31,0,2.0,False,True,False,False,True
4032,38.0,9,0.0,2,1,1,12050.77,0,0.0,False,True,True,False,False
4033,48.0,6,126066.26,1,1,0,64345.61,1,1.0,False,True,False,True,False
4034,38.91,4,96763.89,1,1,1,199242.65,0,1.0,True,False,False,False,True
4035,38.0,2,0.0,2,0,0,75578.67,0,3.0,True,False,True,False,False
4036,42.0,2,139561.46,1,1,0,43435.43,1,0.0,False,True,True,False,False
4037,52.0,5,0.0,1,0,0,183239.71,1,4.0,True,False,True,False,False
4038,31.0,6,0.0,1,1,0,146213.75,1,0.0,True,False,False,False,True
4039,27.0,2,172463.45,1,1,1,40315.27,0,0.0,False,True,False,False,True
4040,37.0,8,107798.85,1,1,0,16966.73,0,2.0,False,True,True,False,False
4041,36.0,2,70181.48,2,1,0,80608.12,0,1.0,False,True,True,False,False
4042,38.0,5,177997.07,1,0,1,19233.41,0,2.0,False,True,False,False,True
4043,31.0,1,0.0,2,1,0,135382.23,0,1.0,False,True,False,False,True
4044,32.0,8,0.0,1,1,1,80410.68,0,1.0,False,True,True,False,False
4045,36.0,5,0.0,1,1,0,17696.22,0,2.0,True,False,False,False,True
4046,37.0,9,0.0,2,1,0,17974.08,0,1.0,False,True,True,False,False
4047,21.0,2,123200.78,1,1,1,180712.28,0,2.0,False,True,False,False,True
4048,63.0,7,0.0,2,1,1,56323.21,0,1.0,True,False,True,False,False
4049,38.91,4,0.0,2,1,1,77550.18,0,1.0,False,True,False,False,True
4050,41.0,9,137742.9,2,1,1,166957.82,0,4.0,False,True,False,True,False
4051,63.0,9,116270.72,1,1,1,184243.25,0,3.0,True,False,True,False,False
4052,41.0,10,113220.2,2,1,1,114072.91,0,1.0,False,True,False,True,False
4053,51.0,5,0.0,2,1,0,153917.41,0,0.0,False,True,False,False,True
4054,56.0,3,115895.22,3,1,0,4176.17,1,1.0,True,False,True,False,False
4055,60.0,6,121730.49,1,1,1,142963.29,0,0.0,True,False,True,False,False
4056,28.0,3,113811.85,2,0,1,76844.23,0,1.0,True,False,False,False,True
4057,26.0,6,136214.08,1,0,0,159742.33,0,0.0,True,False,True,False,False
4058,39.0,8,146200.01,1,1,0,177944.64,0,0.0,False,True,True,False,False
4059,37.0,10,106242.67,1,1,1,166678.28,0,2.0,False,True,True,False,False
4060,38.91,4,0.0,2,1,0,44904.26,0,1.0,True,False,True,False,False
4061,31.0,6,0.0,1,1,0,10625.91,0,0.0,False,True,False,False,True
4062,45.0,8,24043.45,1,0,1,169781.45,1,0.0,False,True,True,False,False
4063,58.0,5,0.0,2,0,1,49848.86,0,2.0,True,False,True,False,False
4064,39.0,10,132287.92,3,1,1,51467.92,1,1.0,False,True,False,True,False
4065,30.0,1,0.0,2,0,0,735.79,0,2.0,False,True,False,False,True
4066,44.0,1,0.0,2,0,1,182495.7,0,4.0,True,False,True,False,False
4067,32.0,4,90322.99,2,0,1,118740.37,0,0.0,True,False,False,True,False
4068,23.0,3,0.0,2,1,0,13813.24,0,1.0,False,True,False,False,True
4069,34.0,3,131283.11,1,0,0,130500.65,0,1.0,True,False,True,False,False
4070,48.0,1,131659.59,2,0,1,14152.15,0,2.0,False,True,False,False,True
4071,38.91,4,120952.74,1,1,0,66963.15,0,,True,False,False,False,True
4072,38.0,9,153166.17,1,1,1,93261.69,0,4.0,True,False,True,False,False
4073,30.0,0,53291.86,1,0,0,196582.28,0,1.0,False,True,False,False,True
4074,35.0,2,167924.95,1,1,0,43024.64,0,2.0,True,False,True,False,False
4075,43.0,5,86394.14,1,1,1,130001.13,0,2.0,False,True,True,False,False
4076,50.0,1,0.0,1,1,0,12106.82,1,2.0,True,False,True,False,False
4077,33.0,3,0.0,2,1,1,42556.33,0,3.0,False,True,False,False,True
4078,47.0,1,0.0,2,1,1,197961.93,0,1.0,False,True,False,False,True
4079,31.0,4,158978.79,1,1,0,12538.92,0,1.0,True,False,True,False,False
4080,37.0,2,100431.84,1,1,0,35140.49,1,4.0,True,False,False,True,False
4081,38.91,5,0.0,2,0,1,117626.9,0,2.0,False,True,False,False,True
4082,29.0,6,150358.97,1,1,0,62454.01,1,3.0,True,False,False,True,False
4083,45.0,4,114347.85,2,1,1,109089.04,0,,True,False,False,False,True
4084,39.0,4,0.0,2,0,1,142331.39,0,2.0,True,False,True,False,False
4085,34.0,4,134007.9,1,1,1,193209.11,0,0.0,False,True,True,False,False
4086,31.0,4,98899.91,1,1,1,47832.82,0,3.0,False,True,False,True,False
4087,60.0,3,0.0,2,1,1,70174.03,0,1.0,False,True,True,False,False
4088,40.0,2,137430.82,2,0,0,176768.59,0,3.0,False,True,False,True,False
4089,47.0,6,0.0,2,1,1,129392.75,0,1.0,True,False,True,False,False
4090,37.0,8,0.0,2,1,1,97893.32,0,0.0,True,False,True,False,False
4091,39.0,2,188976.89,2,0,1,176142.09,0,1.0,False,True,False,True,False
4092,40.0,4,0.0,2,1,0,114093.73,0,1.0,True,False,False,False,True
4093,48.0,1,75990.97,1,1,0,158323.81,1,3.0,True,False,False,False,True
4094,29.0,10,0.0,2,0,1,25514.77,0,0.0,False,True,True,False,False
4095,62.0,5,112181.08,1,0,1,61513.87,0,2.0,False,True,False,False,True
4096,34.0,10,97208.46,1,1,1,59553.34,0,4.0,False,True,False,False,True
4097,26.0,7,0.0,2,1,0,110253.2,0,1.0,True,False,False,False,True
4098,32.0,5,0.0,1,0,0,148769.08,0,1.0,False,True,True,False,False
4099,34.0,9,150856.79,1,0,1,8236.78,0,2.0,False,True,True,False,False
4100,37.0,9,146748.07,1,0,1,11407.58,0,1.0,True,False,False,True,False
4101,57.0,4,0.0,2,1,1,49684.09,0,2.0,True,False,False,False,True
4102,33.0,3,0.0,2,0,1,68064.83,0,1.0,False,True,False,False,True
4103,41.0,0,148863.17,1,1,1,163911.32,0,2.0,False,True,False,False,True
4104,55.0,6,0.0,1,1,0,944.41,1,,False,True,True,False,False
4105,28.0,6,0.0,2,0,1,185547.71,0,4.0,False,True,False,False,True
4106,34.0,10,153360.02,1,1,0,140509.86,0,2.0,False,True,False,False,True
4107,40.0,3,92055.36,1,0,1,164652.02,1,1.0,True,False,True,False,False
4108,39.0,9,124723.92,1,1,0,73641.86,0,2.0,True,False,False,True,False
4109,28.0,1,103033.83,1,1,1,40321.87,0,2.0,False,True,False,True,False
4110,40.0,6,0.0,2,1,0,173844.89,0,0.0,False,True,True,False,False
4111,40.0,1,0.0,2,1,1,145613.17,0,2.0,False,True,False,False,True
4112,38.91,9,0.0,1,1,1,174971.64,0,2.0,True,False,True,False,False
4113,33.0,4,0.0,2,1,1,131834.75,0,1.0,False,True,True,False,False
4114,54.0,3,116726.22,1,1,0,110498.1,1,1.0,False,True,False,True,False
4115,23.0,5,113923.81,2,0,0,196241.43,0,1.0,True,False,True,False,False
4116,31.0,3,0.0,2,1,1,194667.92,0,0.0,True,False,False,False,True
4117,37.0,5,0.0,2,1,0,83093.25,0,0.0,False,True,True,False,False
4118,28.0,9,0.0,2,1,1,52545.24,0,0.0,False,True,True,False,False
4119,36.0,7,0.0,2,0,0,59571.5,0,2.0,False,True,True,False,False
4120,21.0,1,121827.43,2,1,1,99818.31,0,1.0,True,False,False,True,False
4121,42.0,7,0.0,2,0,1,172967.87,0,1.0,False,True,False,False,True
4122,60.0,10,125389.7,2,1,1,178616.73,0,0.0,False,True,True,False,False
4123,38.0,1,103895.31,1,0,1,159649.44,0,1.0,True,False,False,False,True
4124,26.0,5,111128.04,1,1,0,60941.27,1,2.0,False,True,True,False,False
4125,49.0,9,0.0,2,1,0,178342.63,0,2.0,True,False,False,False,True
4126,32.0,10,0.0,2,1,0,191545.65,0,2.0,False,True,False,False,True
4127,52.0,9,0.0,1,1,1,117977.45,1,2.0,False,True,False,False,True
4128,37.0,5,151242.48,1,0,1,49637.65,0,1.0,True,False,False,True,False
4129,48.0,7,0.0,1,1,0,13921.82,1,1.0,False,True,True,False,False
4130,39.0,2,129709.62,1,1,0,173197.12,0,0.0,False,True,True,False,False
4131,47.0,9,83347.25,1,1,1,137696.25,0,0.0,False,True,True,False,False
4132,28.0,6,84121.04,1,0,1,80698.54,0,0.0,True,False,False,False,True
4133,33.0,3,0.0,2,1,0,73018.74,0,2.0,False,True,False,False,True
4134,43.0,5,102338.19,1,1,1,79649.62,0,2.0,False,True,True,False,False
4135,29.0,3,87375.78,2,0,0,166194.53,0,2.0,True,False,True,False,False
4136,44.0,2,0.0,3,1,0,102530.35,1,1.0,False,True,True,False,False
4137,51.0,3,104677.09,1,1,0,74265.38,0,3.0,False,True,False,True,False
4138,32.0,8,121669.23,1,0,1,125898.39,0,3.0,False,True,False,True,False
4139,40.0,7,108407.34,1,1,1,83681.2,0,0.0,False,True,False,True,False
4140,33.0,7,154969.79,2,1,1,99505.75,0,4.0,True,False,False,True,False
4141,39.0,0,141829.67,1,1,1,92748.16,0,,False,True,False,False,True
4142,63.0,5,0.0,1,1,0,28092.77,1,1.0,True,False,True,False,False
4143,45.0,2,109162.82,1,1,1,126145.08,0,0.0,False,True,True,False,False
4144,44.0,8,87471.63,1,0,1,188593.98,0,1.0,False,True,True,False,False
4145,33.0,2,147229.65,1,1,1,56410.17,0,1.0,True,False,True,False,False
4146,24.0,2,0.0,2,1,1,84694.49,0,1.0,True,False,True,False,False
4147,66.0,6,182532.23,2,1,1,195429.92,0,3.0,False,True,False,True,False
4148,32.0,6,0.0,2,1,1,137898.57,0,1.0,False,True,True,False,False
4149,39.0,1,160903.2,1,0,0,78774.36,0,1.0,True,False,True,False,False
4150,33.0,6,138053.79,2,1,0,148779.41,0,3.0,True,False,True,False,False
4151,44.0,6,153548.12,1,0,0,35300.08,1,1.0,False,True,True,False,False
4152,31.0,8,149085.9,2,1,1,197077.36,0,3.0,False,True,False,True,False
4153,53.0,8,95231.91,1,0,0,70140.8,1,2.0,True,False,False,True,False
4154,34.0,3,0.0,2,1,0,196288.46,0,2.0,False,True,True,False,False
4155,41.0,8,85109.21,1,1,0,1557.82,0,1.0,False,True,False,False,True
4156,43.0,8,125338.8,2,1,0,23970.13,0,1.0,True,False,False,True,False
4157,62.0,5,0.0,2,1,1,180243.56,0,,False,True,False,False,True
4158,38.0,0,106831.69,1,0,1,148977.72,0,,True,False,True,False,False
4159,29.0,3,159597.45,1,1,0,39934.41,0,3.0,False,True,True,False,False
4160,37.0,7,147361.57,1,1,1,133031.96,0,1.0,True,False,False,True,False
4161,43.0,4,176134.54,1,1,1,52856.88,0,2.0,False,True,True,False,False
4162,74.0,5,0.0,2,1,1,937.15,0,1.0,True,False,True,False,False
4163,35.0,7,0.0,2,0,1,193022.44,0,1.0,True,False,True,False,False
4164,34.0,1,84055.43,1,0,0,37490.84,0,1.0,False,True,True,False,False
4165,60.0,7,0.0,2,1,1,111558.7,0,3.0,False,True,True,False,False
4166,45.0,5,174088.3,4,1,0,5669.31,1,,True,False,False,False,True
4167,34.0,8,199229.14,1,0,0,68106.29,0,,False,True,False,False,True
4168,37.0,8,0.0,1,1,0,101834.58,0,0.0,False,True,True,False,False
4169,42.0,10,0.0,2,0,1,73151.25,0,0.0,True,False,False,False,True
4170,69.0,3,78833.15,2,1,1,37196.15,0,2.0,True,False,False,True,False
4171,27.0,6,0.0,1,0,0,7819.76,0,0.0,True,False,True,False,False
4172,35.0,2,0.0,2,1,1,23129.46,0,1.0,True,False,True,False,False
4173,29.0,3,102540.61,1,1,1,189680.79,0,2.0,False,True,True,False,False
4174,51.0,4,0.0,3,1,1,66586.56,0,0.0,False,True,True,False,False
4175,43.0,0,0.0,2,1,1,2920.63,1,3.0,False,True,False,False,True
4176,39.0,8,129401.87,1,1,1,87684.93,0,3.0,True,False,False,True,False
4177,32.0,7,0.0,2,1,1,199418.02,0,2.0,True,False,True,False,False
4178,32.0,1,0.0,2,0,1,28515.17,0,0.0,True,False,True,False,False
4179,38.91,2,0.0,2,1,1,92916.53,0,2.0,False,True,False,False,True
4180,36.0,10,106702.94,2,0,0,198313.69,0,1.0,False,True,False,True,False
4181,26.0,4,139584.57,1,1,0,36308.93,0,1.0,False,True,False,False,True
4182,52.0,5,121016.23,1,1,1,41730.37,1,0.0,False,True,False,True,False
4183,26.0,2,0.0,2,1,1,31399.4,0,0.0,False,True,True,False,False
4184,59.0,8,118210.42,2,0,0,60192.14,1,1.0,False,True,False,True,False
4185,35.0,8,0.0,2,1,0,29062.25,0,2.0,False,True,False,False,True
4186,29.0,4,148654.84,2,1,1,28805.09,0,3.0,True,False,True,False,False
4187,32.0,5,136963.12,1,1,0,133814.28,0,1.0,False,True,False,False,True
4188,47.0,9,137774.11,2,1,0,151902.78,0,1.0,False,True,False,True,False
4189,32.0,4,111156.52,1,1,1,167376.26,0,1.0,True,False,True,False,False
4190,31.0,3,121237.65,1,1,1,31022.56,0,,True,False,False,False,True
4191,36.0,1,97234.58,1,1,0,188997.08,0,2.0,False,True,True,False,False
4192,60.0,2,0.0,2,0,1,2085.32,0,1.0,False,True,True,False,False
4193,45.0,0,0.0,2,0,1,70399.71,0,0.0,False,True,False,False,True
4194,38.91,9,97382.53,1,1,1,195771.95,0,0.0,True,False,False,True,False
4195,47.0,2,103108.8,1,0,1,166475.44,1,1.0,True,False,False,True,False
4196,57.0,7,0.0,1,0,0,84106.17,1,1.0,True,False,False,False,True
4197,58.0,2,131852.81,1,1,0,81436.68,1,0.0,True,False,True,False,False
4198,35.0,1,0.0,1,1,1,83256.26,1,1.0,False,True,False,False,True
4199,39.0,8,107553.33,1,1,0,117523.41,0,1.0,True,False,False,False,True
4200,43.0,5,0.0,2,0,0,79476.63,0,0.0,True,False,False,False,True
4201,46.0,7,161806.09,1,1,1,173052.19,0,1.0,True,False,False,True,False
4202,38.91,9,0.0,2,0,0,100995.68,0,0.0,False,True,True,False,False
4203,52.0,7,0.0,1,1,1,122782.5,0,3.0,True,False,True,False,False
4204,27.0,2,128243.03,1,1,1,11631.34,0,0.0,False,True,True,False,False
4205,38.0,5,126645.13,1,1,1,168303.55,0,0.0,True,False,True,False,False
4206,47.0,8,62094.71,3,0,0,9308.1,1,1.0,True,False,True,False,False
4207,37.0,7,112291.34,1,1,0,153157.97,0,1.0,False,True,True,False,False
4208,44.0,5,89188.83,1,1,1,75408.24,0,0.0,True,False,True,False,False
4209,55.0,9,0.0,1,1,0,153356.8,1,2.0,False,True,True,False,False
4210,28.0,2,109161.25,1,1,0,152987.42,0,0.0,False,True,False,False,True
4211,47.0,0,0.0,1,1,1,5557.88,1,3.0,False,True,False,False,True
4212,25.0,4,0.0,1,1,1,194313.93,0,1.0,True,False,False,False,True
4213,34.0,8,0.0,2,1,0,94767.77,0,3.0,True,False,True,False,False
4214,26.0,7,0.0,2,1,0,1540.89,0,2.0,False,True,True,False,False
4215,53.0,1,158271.74,1,1,1,5036.39,1,3.0,True,False,True,False,False
4216,38.91,9,96951.21,1,1,1,71776.76,0,3.0,False,True,True,False,False
4217,35.0,5,121863.61,1,1,1,23481.69,1,1.0,False,True,False,True,False
4218,19.0,9,83495.11,1,1,1,143022.31,1,1.0,True,False,False,True,False
4219,25.0,1,146566.01,1,0,1,161407.48,0,0.0,True,False,False,True,False
4220,45.0,1,0.0,1,0,0,125939.22,1,1.0,True,False,False,False,True
4221,23.0,5,186101.18,2,1,1,76611.33,0,2.0,False,True,False,True,False
4222,40.0,6,0.0,1,1,0,136985.08,1,,False,True,True,False,False
4223,51.0,8,107494.86,2,1,0,140937.91,1,2.0,True,False,False,True,False
4224,47.0,2,0.0,1,1,0,48161.18,1,3.0,False,True,False,False,True
